Event: 1	 Baseline: 1307.02	 Amplitude: 78.975	 Rise: 25
Event: 33	 Baseline: 1360.14	 Amplitude: 246.86	 Rise: 425
Event: 34	 Baseline: 1668.69	 Amplitude: 156.305	 Rise: 550
Event: 35	 Baseline: 1672.84	 Amplitude: 131.16	 Rise: 475
Event: 36	 Baseline: 1529.76	 Amplitude: 573.245	 Rise: 225
Event: 37	 Baseline: 1592.66	 Amplitude: 49303.3	 Rise: 0
Event: 38	 Baseline: 1789.74	 Amplitude: 207.255	 Rise: 450
Event: 39	 Baseline: 1670.81	 Amplitude: 344.19	 Rise: 375
Event: 40	 Baseline: 1426.64	 Amplitude: 1248.36	 Rise: 475
Event: 41	 Baseline: 1908.69	 Amplitude: 77.31	 Rise: 0
Event: 42	 Baseline: 1953.69	 Amplitude: 466.31	 Rise: 475
Event: 43	 Baseline: 1642.73	 Amplitude: 1666.27	 Rise: 475
Event: 44	 Baseline: 1573.44	 Amplitude: 1919.56	 Rise: 450
Event: 45	 Baseline: 1531.04	 Amplitude: 214.955	 Rise: 500
Event: 46	 Baseline: 1967.65	 Amplitude: 1013.35	 Rise: 500
Event: 47	 Baseline: 2034.38	 Amplitude: 174.62	 Rise: 0
Event: 48	 Baseline: 1957.77	 Amplitude: 1769.23	 Rise: 450
Event: 49	 Baseline: 1375.16	 Amplitude: 409.84	 Rise: 450
Event: 50	 Baseline: 1607.95	 Amplitude: 473.055	 Rise: 475
Event: 51	 Baseline: 1779.94	 Amplitude: 1821.06	 Rise: 475
Event: 52	 Baseline: 1488.16	 Amplitude: 269.84	 Rise: 450
Event: 53	 Baseline: 1276.9	 Amplitude: 407.095	 Rise: 375
Event: 54	 Baseline: 1441.34	 Amplitude: 1552.66	 Rise: 400
Event: 55	 Baseline: 1546.77	 Amplitude: 83.23	 Rise: 0
Event: 56	 Baseline: 1755.34	 Amplitude: 286.66	 Rise: 525
Event: 57	 Baseline: 1483.71	 Amplitude: 428.285	 Rise: 425
Event: 58	 Baseline: 1972.94	 Amplitude: 92.055	 Rise: 900
Event: 59	 Baseline: 1243.52	 Amplitude: 538.485	 Rise: 375
Event: 60	 Baseline: 1831.26	 Amplitude: 710.74	 Rise: 425
Event: 61	 Baseline: 1608.32	 Amplitude: 134.68	 Rise: 0
Event: 62	 Baseline: 1874.02	 Amplitude: 671.98	 Rise: 375
Event: 63	 Baseline: 1773.31	 Amplitude: 596.685	 Rise: 525
Event: 64	 Baseline: 1484.1	 Amplitude: 474.905	 Rise: 500
Event: 65	 Baseline: 1760.85	 Amplitude: 80.15	 Rise: 0
Event: 66	 Baseline: 1612.54	 Amplitude: 1015.46	 Rise: 525
Event: 67	 Baseline: 1521.62	 Amplitude: 336.385	 Rise: 375
Event: 68	 Baseline: 1926.13	 Amplitude: 111.865	 Rise: 25
Event: 69	 Baseline: 1895.27	 Amplitude: 100.73	 Rise: 50
Event: 70	 Baseline: 1806.82	 Amplitude: 553.18	 Rise: 475
Event: 71	 Baseline: 1505.31	 Amplitude: 150.69	 Rise: 500
Event: 72	 Baseline: 1397.49	 Amplitude: 60884.5	 Rise: 0
Event: 73	 Baseline: 1631.07	 Amplitude: 494.935	 Rise: 500
Event: 74	 Baseline: 1560.68	 Amplitude: 591.315	 Rise: 400
Event: 75	 Baseline: 1622.75	 Amplitude: 359.245	 Rise: 450
Event: 76	 Baseline: 1431.09	 Amplitude: 331.905	 Rise: 475
Event: 77	 Baseline: 1616.4	 Amplitude: 1536.6	 Rise: 325
Event: 78	 Baseline: 1421.52	 Amplitude: 278.475	 Rise: 0
Event: 79	 Baseline: 1742.42	 Amplitude: 406.575	 Rise: 450
Event: 80	 Baseline: 1942.28	 Amplitude: 640.715	 Rise: 450
Event: 81	 Baseline: 1328.58	 Amplitude: 265.415	 Rise: 575
Event: 82	 Baseline: 1682.96	 Amplitude: 588.04	 Rise: 300
Event: 83	 Baseline: 1365.52	 Amplitude: 617.485	 Rise: 500
Event: 84	 Baseline: 1640.77	 Amplitude: 1133.23	 Rise: 525
Event: 85	 Baseline: 1866.16	 Amplitude: 103.84	 Rise: 0
Event: 86	 Baseline: 1851.04	 Amplitude: 2076.97	 Rise: 475
Event: 87	 Baseline: 1388.64	 Amplitude: 311.36	 Rise: 475
Event: 88	 Baseline: 1617.9	 Amplitude: 567.105	 Rise: 325
Event: 89	 Baseline: 1513.22	 Amplitude: 610.78	 Rise: 25
Event: 90	 Baseline: 2035.15	 Amplitude: 51.845	 Rise: 150
Event: 91	 Baseline: 1593.27	 Amplitude: 777.735	 Rise: 25
Event: 92	 Baseline: 1986.12	 Amplitude: 46.88	 Rise: 50
Event: 93	 Baseline: 1707.93	 Amplitude: 92.07	 Rise: 0
Event: 94	 Baseline: 1978.68	 Amplitude: 59.325	 Rise: 0
Event: 95	 Baseline: 1570.43	 Amplitude: 391.565	 Rise: 550
Event: 96	 Baseline: 1730.82	 Amplitude: 117.185	 Rise: 450
Event: 97	 Baseline: 1576.5	 Amplitude: 290.5	 Rise: 450
Event: 98	 Baseline: 1389.1	 Amplitude: 362.9	 Rise: 375
Event: 99	 Baseline: 2039.08	 Amplitude: 49385.9	 Rise: 0
Event: 100	 Baseline: 1823.71	 Amplitude: 1465.29	 Rise: 325
Event: 101	 Baseline: 1284.83	 Amplitude: 4541.18	 Rise: 500
Event: 102	 Baseline: 1299.8	 Amplitude: 528.205	 Rise: 0
Event: 103	 Baseline: 1230.88	 Amplitude: 1341.12	 Rise: 400
Event: 104	 Baseline: 1352.31	 Amplitude: 2065.69	 Rise: 500
Event: 105	 Baseline: 1326.31	 Amplitude: 407.69	 Rise: 500
Event: 106	 Baseline: 1664.31	 Amplitude: 306.685	 Rise: 475
Event: 107	 Baseline: 1768.59	 Amplitude: 243.405	 Rise: 525
Event: 108	 Baseline: 1542.81	 Amplitude: 245.19	 Rise: 475
Event: 109	 Baseline: 1950.86	 Amplitude: 176.145	 Rise: 450
Event: 110	 Baseline: 1304.76	 Amplitude: 68.24	 Rise: 0
Event: 111	 Baseline: 1330.33	 Amplitude: 61.67	 Rise: 25
Event: 112	 Baseline: 1701.13	 Amplitude: 2367.87	 Rise: 325
Event: 113	 Baseline: 1659.11	 Amplitude: 230.885	 Rise: 475
Event: 114	 Baseline: 2035.96	 Amplitude: 454.045	 Rise: 375
Event: 115	 Baseline: 1475.17	 Amplitude: 257.83	 Rise: 525
Event: 116	 Baseline: 1788.83	 Amplitude: 133.17	 Rise: 600
Event: 117	 Baseline: 1863.44	 Amplitude: 788.565	 Rise: 325
Event: 118	 Baseline: 1632.87	 Amplitude: 823.13	 Rise: 350
Event: 119	 Baseline: 1566.3	 Amplitude: 819.7	 Rise: 475
Event: 120	 Baseline: 1271.81	 Amplitude: 281.185	 Rise: 475
Event: 121	 Baseline: 1579.81	 Amplitude: 109.19	 Rise: 425
Event: 122	 Baseline: 1301.24	 Amplitude: 493.76	 Rise: 275
Event: 123	 Baseline: 1440.81	 Amplitude: 628.195	 Rise: 0
Event: 124	 Baseline: 1512.31	 Amplitude: 338.69	 Rise: 400
Event: 125	 Baseline: 1730.91	 Amplitude: 951.095	 Rise: 450
Event: 126	 Baseline: 1438.35	 Amplitude: 747.65	 Rise: 450
Event: 127	 Baseline: 1402.44	 Amplitude: 1144.56	 Rise: 425
Event: 128	 Baseline: 2004.59	 Amplitude: 594.41	 Rise: 525
Event: 129	 Baseline: 1297.6	 Amplitude: 1256.4	 Rise: 475
Event: 130	 Baseline: 1630.2	 Amplitude: 825.8	 Rise: 500
Event: 131	 Baseline: 1346.58	 Amplitude: 158.415	 Rise: 0
Event: 132	 Baseline: 1834.4	 Amplitude: 1257.6	 Rise: 500
Event: 133	 Baseline: 1798.37	 Amplitude: 748.63	 Rise: 300
Event: 134	 Baseline: 1607.5	 Amplitude: 408.5	 Rise: 275
Event: 135	 Baseline: 1891.12	 Amplitude: 451.88	 Rise: 450
Event: 136	 Baseline: 2011.37	 Amplitude: 715.635	 Rise: 625
Event: 137	 Baseline: 1463.76	 Amplitude: 1393.24	 Rise: 375
Event: 138	 Baseline: 1670.93	 Amplitude: 50028.1	 Rise: 0
Event: 139	 Baseline: 1471.63	 Amplitude: 291.37	 Rise: 425
Event: 140	 Baseline: 1778.99	 Amplitude: 9293.01	 Rise: 450
Event: 141	 Baseline: 1280.09	 Amplitude: 81.91	 Rise: 500
Event: 142	 Baseline: 2027.32	 Amplitude: 471.68	 Rise: 0
Event: 143	 Baseline: 1690.8	 Amplitude: 416.2	 Rise: 325
Event: 144	 Baseline: 1290.7	 Amplitude: 340.305	 Rise: 525
Event: 145	 Baseline: 1975	 Amplitude: 263	 Rise: 475
Event: 146	 Baseline: 1664.46	 Amplitude: 91.54	 Rise: 0
Event: 147	 Baseline: 1899.23	 Amplitude: 1273.77	 Rise: 450
Event: 148	 Baseline: 1403.91	 Amplitude: 693.095	 Rise: 350
Event: 149	 Baseline: 1902.49	 Amplitude: 2130.51	 Rise: 325
Event: 150	 Baseline: 1667.39	 Amplitude: 86.605	 Rise: 525
Event: 151	 Baseline: 1973.17	 Amplitude: 330.835	 Rise: 425
Event: 152	 Baseline: 1956.79	 Amplitude: 315.215	 Rise: 475
Event: 153	 Baseline: 2023.88	 Amplitude: 240.125	 Rise: 575
Event: 154	 Baseline: 1847.48	 Amplitude: 81.52	 Rise: 550
Event: 155	 Baseline: 1467.68	 Amplitude: 235.32	 Rise: 525
Event: 156	 Baseline: 1890.13	 Amplitude: 137.87	 Rise: 550
Event: 157	 Baseline: 1643.05	 Amplitude: 116.945	 Rise: 0
Event: 158	 Baseline: 1654.04	 Amplitude: 98.96	 Rise: 0
Event: 159	 Baseline: 1447.16	 Amplitude: 418.845	 Rise: 325
Event: 160	 Baseline: 1468.43	 Amplitude: 51.57	 Rise: 300
Event: 161	 Baseline: 1709.18	 Amplitude: 165.82	 Rise: 400
Event: 162	 Baseline: 1362.09	 Amplitude: 420.91	 Rise: 475
Event: 163	 Baseline: 1482.27	 Amplitude: 199.73	 Rise: 350
Event: 164	 Baseline: 1769.37	 Amplitude: 90.625	 Rise: 0
Event: 165	 Baseline: 1885.85	 Amplitude: 50047.2	 Rise: 0
Event: 166	 Baseline: 1908.93	 Amplitude: 334.075	 Rise: 525
Event: 167	 Baseline: 1708.82	 Amplitude: 70.175	 Rise: 0
Event: 168	 Baseline: 1652.19	 Amplitude: 203.81	 Rise: 350
Event: 169	 Baseline: 1376.94	 Amplitude: 169.065	 Rise: 800
Event: 170	 Baseline: 1961.97	 Amplitude: 853.025	 Rise: 525
Event: 171	 Baseline: 1492.92	 Amplitude: 3701.09	 Rise: 400
Event: 172	 Baseline: 1378.27	 Amplitude: 138.735	 Rise: 0
Event: 173	 Baseline: 1384.97	 Amplitude: 114.035	 Rise: 0
Event: 174	 Baseline: 1983.35	 Amplitude: 825.65	 Rise: 450
Event: 175	 Baseline: 2080.51	 Amplitude: 103.485	 Rise: 0
Event: 176	 Baseline: 1285.07	 Amplitude: 157.925	 Rise: 625
Event: 177	 Baseline: 1718.15	 Amplitude: 376.845	 Rise: 450
Event: 178	 Baseline: 1259.03	 Amplitude: 1832.97	 Rise: 325
Event: 179	 Baseline: 1455.69	 Amplitude: 142.31	 Rise: 0
Event: 180	 Baseline: 1402.75	 Amplitude: 374.255	 Rise: 450
Event: 181	 Baseline: 1637.77	 Amplitude: 587.23	 Rise: 375
Event: 182	 Baseline: 1504.09	 Amplitude: 76.91	 Rise: 0
Event: 183	 Baseline: 1678.03	 Amplitude: 597.97	 Rise: 475
Event: 184	 Baseline: 1629.22	 Amplitude: 156.785	 Rise: 575
Event: 185	 Baseline: 1923.09	 Amplitude: 301.905	 Rise: 450
Event: 186	 Baseline: 1691.1	 Amplitude: 220.905	 Rise: 275
Event: 187	 Baseline: 1687.04	 Amplitude: 182.96	 Rise: 0
Event: 188	 Baseline: 2008.35	 Amplitude: 252.655	 Rise: 450
Event: 189	 Baseline: 1377.7	 Amplitude: 561.3	 Rise: 500
Event: 190	 Baseline: 1539.15	 Amplitude: 119.85	 Rise: 0
Event: 191	 Baseline: 1590.22	 Amplitude: 183.78	 Rise: 475
